BusAreaName,BusNum,FuelType,BusName,ID,Status,MW,Mvar,VoltSet,AGC,AVR,MVABase,MWMin,MWMax,MvarMin,MvarMax,CostModel,SubIDExtra,SubName,PartFact,Heat Rate MBTU/MWh
Ohio River,369762,DFO (Distillate Fuel Oil),SAINT MARYS 14 1,1,Closed,1.1,0.51,1.04,YES,YES,1.32,0.2,1.1,-0.13,0.51,Cubic,19561,SAINT MARYS 14,1.1,0.4455
Ohio River,369792,DFO (Distillate Fuel Oil),MONROE 29 2,1,Closed,21.3,3.31,1.0585,YES,YES,25.56,3.28,21.3,-2.6,9.93,Cubic,19562,MONROE 29,21.3,0.5245
Ohio River,369792,DFO (Distillate Fuel Oil),MONROE 29 2,2,Closed,21.3,3.31,1.0585,YES,YES,25.56,5.52,21.3,-2.6,9.93,Cubic,19562,MONROE 29,21.3,0.5915
Ohio River,369822,NG (Natural Gas),DAYTON 60 1,2,Closed,97.93,41.31,1.044,YES,YES,117.52,46.6,97.93,-10.87,49.85,Cubic,19563,DAYTON 60,97.93,5.34141791
Ohio River,369822,NG (Natural Gas),DAYTON 60 1,1,Closed,97.93,41.31,1.044,YES,YES,117.52,10.91,97.93,-10.87,49.85,Cubic,19563,DAYTON 60,97.93,5.481118373
Ohio River,369822,NG (Natural Gas),DAYTON 60 1,3,Closed,97.93,41.31,1.044,YES,YES,117.52,35.92,97.93,-10.87,49.85,Cubic,19563,DAYTON 60,97.93,5.369734225
Ohio River,369882,BIT (Bituminous Coal),CHILLICOTHE 6 2,1,Open,0.0,0.0,1.04,YES,YES,32.64,11.61,27.2,-3.32,12.68,Cubic,19564,CHILLICOTHE 6,27.2,0.0
Ohio River,369912,BIT (Bituminous Coal),MIDDLETOWN 43 1,1,Open,0.0,0.0,1.04,YES,YES,9.0,0.79,7.5,-0.92,3.49,Cubic,19565,MIDDLETOWN 43,7.5,0.0
Ohio River,369962,BIT (Bituminous Coal),LOCKBOURNE 2 4,1,Closed,106.2,18.36,1.038,YES,YES,127.44,37.26,106.2,-12.96,49.49,Cubic,19566,LOCKBOURNE 2,106.2,9.726163804
Ohio River,369992,NG (Natural Gas),DAYTON 61 1,3,Closed,94.0,-10.43,1.0405,YES,YES,112.8,43.75,94.0,-10.43,47.85,Cubic,19567,DAYTON 61,94.0,5.202882063
Ohio River,369992,NG (Natural Gas),DAYTON 61 1,4,Closed,94.0,-10.43,1.0405,YES,YES,112.8,40.49,94.0,-10.43,47.85,Cubic,19567,DAYTON 61,94.0,5.337003987
Ohio River,369992,NG (Natural Gas),DAYTON 61 1,2,Closed,94.0,-10.43,1.0405,YES,YES,112.8,16.67,94.0,-10.43,47.85,Cubic,19567,DAYTON 61,94.0,5.287986835
Ohio River,369992,NG (Natural Gas),DAYTON 61 1,1,Closed,94.0,-10.43,1.0405,YES,YES,112.8,16.86,94.0,-10.43,47.85,Cubic,19567,DAYTON 61,94.0,5.456989247
Ohio River,370032,DFO (Distillate Fuel Oil),JACKSON 51 1,1,Closed,3.6,1.68,1.04,YES,YES,4.32,0.77,3.6,-0.44,1.68,Cubic,19568,JACKSON 51,3.6,0.095
Ohio River,370052,BIT (Bituminous Coal),DAYTON 62 1,2,Open,0.0,0.0,1.04,YES,YES,1.2,0.27,1.0,-0.12,0.47,Cubic,19569,DAYTON 62,1.0,0.0
Ohio River,370052,BIT (Bituminous Coal),DAYTON 62 1,1,Open,0.0,0.0,1.04,YES,YES,1.2,0.35,1.0,-0.12,0.47,Cubic,19569,DAYTON 62,1.0,0.0
Ohio River,370072,NG (Natural Gas),DAYTON 63 1,1,Closed,20.92,-2.32,1.0425,YES,YES,25.1,5.65,20.92,-2.32,10.65,Cubic,19570,DAYTON 63,20.92,4.668949772
Ohio River,370082,NG (Natural Gas),DAYTON 63 2,3,Closed,20.92,10.65,1.04,YES,YES,25.1,5.42,20.92,-2.32,10.65,Cubic,19570,DAYTON 63,20.92,4.683245598
Ohio River,370082,NG (Natural Gas),DAYTON 63 2,2,Closed,20.92,10.65,1.04,YES,YES,25.1,2.7,20.92,-2.32,10.65,Cubic,19570,DAYTON 63,20.92,4.682936203
Ohio River,370082,NG (Natural Gas),DAYTON 63 2,1,Closed,20.92,10.65,1.04,YES,YES,25.1,4.78,20.92,-2.32,10.65,Cubic,19570,DAYTON 63,20.92,4.686567164
Ohio River,370112,NG (Natural Gas),DAYTON 63 5,1,Closed,20.92,-2.32,1.04,YES,YES,25.1,9.33,20.92,-2.32,10.65,Cubic,19570,DAYTON 63,20.92,4.699307305
Ohio River,370122,NG (Natural Gas),DAYTON 63 6,1,Closed,20.92,-2.32,1.04,YES,YES,25.1,6.68,20.92,-2.32,10.65,Cubic,19570,DAYTON 63,20.92,4.717335611
Ohio River,370162,DFO (Distillate Fuel Oil),SIDNEY 6 1,5,Closed,2.7,1.26,1.035,YES,YES,3.24,0.9,2.7,-0.33,1.26,Cubic,19571,SIDNEY 6,2.7,0.0925
Ohio River,370162,DFO (Distillate Fuel Oil),SIDNEY 6 1,4,Closed,2.7,1.26,1.035,YES,YES,3.24,1.1,2.7,-0.33,1.26,Cubic,19571,SIDNEY 6,2.7,0.0755
Ohio River,370162,DFO (Distillate Fuel Oil),SIDNEY 6 1,3,Closed,2.7,1.26,1.035,YES,YES,3.24,0.77,2.7,-0.33,1.26,Cubic,19571,SIDNEY 6,2.7,0.077
Ohio River,370162,DFO (Distillate Fuel Oil),SIDNEY 6 1,2,Closed,2.7,1.26,1.035,YES,YES,3.24,0.71,2.7,-0.33,1.26,Cubic,19571,SIDNEY 6,2.7,0.087
Ohio River,370162,DFO (Distillate Fuel Oil),SIDNEY 6 1,1,Closed,2.7,1.26,1.035,YES,YES,3.24,1.28,2.7,-0.33,1.26,Cubic,19571,SIDNEY 6,2.7,0.081
Ohio River,370222,NG (Natural Gas),WILKESVILLE 5,1,Closed,195.5,7.85,1.046,YES,YES,234.6,34.62,195.5,-21.7,99.51,Cubic,19572,WILKESVILLE,195.5,6.535012073
Ohio River,370232,NG (Natural Gas),WILKESVILLE 6,1,Closed,195.5,15.26,1.0045,YES,YES,234.6,74.2,195.5,-21.7,99.51,Cubic,19572,WILKESVILLE,195.5,6.598104457
Ohio River,370242,NG (Natural Gas),WILKESVILLE 7,1,Closed,195.5,7.85,1.046,YES,YES,234.6,86.75,195.5,-21.7,99.51,Cubic,19572,WILKESVILLE,195.5,6.730657359
Ohio River,370252,NG (Natural Gas),WILKESVILLE 8,1,Closed,195.5,7.85,1.046,YES,YES,234.6,29.12,195.5,-21.7,99.51,Cubic,19572,WILKESVILLE,195.5,6.314065511
Ohio River,370262,NG (Natural Gas),WILKESVILLE 9,1,Closed,195.5,14.81,1.0045,YES,YES,234.6,49.24,195.5,-21.7,99.51,Cubic,19572,WILKESVILLE,195.5,6.372250423
Ohio River,370342,BIT (Bituminous Coal),CHESHIRE 5 6,1,Closed,217.3,101.26,1.0285,YES,YES,260.76,27.9,217.3,-26.51,101.26,Cubic,19573,CHESHIRE 5,217.3,12.21588089
Ohio River,370352,BIT (Bituminous Coal),CHESHIRE 5 7,1,Closed,217.3,99.36,1.046,YES,YES,260.76,107.76,217.3,-26.51,101.26,Cubic,19573,CHESHIRE 5,217.3,12.44378552
Ohio River,370362,BIT (Bituminous Coal),CHESHIRE 5 8,1,Closed,217.3,99.36,1.046,YES,YES,260.76,57.58,217.3,-26.51,101.26,Cubic,19573,CHESHIRE 5,217.3,12.16393443
Ohio River,370372,BIT (Bituminous Coal),CHESHIRE 5 9,1,Closed,217.3,99.36,1.046,YES,YES,260.76,33.47,217.3,-26.51,101.26,Cubic,19573,CHESHIRE 5,217.3,12.05387205
Ohio River,370382,BIT (Bituminous Coal),CHESHIRE 5 10,1,Closed,217.3,99.36,1.046,YES,YES,260.76,108.21,217.3,-26.51,101.26,Cubic,19573,CHESHIRE 5,217.3,12.81069743
Ohio River,370422,DFO (Distillate Fuel Oil),DAYTON 64 2,1,Closed,2.7,-0.33,1.0475,YES,YES,3.24,0.32,2.7,-0.33,1.26,Cubic,19574,DAYTON 64,2.7,0.0635
Ohio River,370432,DFO (Distillate Fuel Oil),DAYTON 64 3,2,Closed,2.7,-0.33,1.0475,YES,YES,3.24,1.01,2.7,-0.33,1.26,Cubic,19574,DAYTON 64,2.7,0.065
Ohio River,370432,DFO (Distillate Fuel Oil),DAYTON 64 3,1,Closed,2.7,-0.33,1.0475,YES,YES,3.24,0.36,2.7,-0.33,1.26,Cubic,19574,DAYTON 64,2.7,0.084
Ohio River,370442,DFO (Distillate Fuel Oil),DAYTON 64 4,1,Closed,2.7,-0.33,1.0475,YES,YES,3.24,1.27,2.7,-0.33,1.26,Cubic,19574,DAYTON 64,2.7,0.092
Ohio River,370452,DFO (Distillate Fuel Oil),DAYTON 64 5,1,Closed,2.7,-0.33,1.0475,YES,YES,3.24,1.35,2.7,-0.33,1.26,Cubic,19574,DAYTON 64,2.7,0.0945
Ohio River,370482,NG (Natural Gas),SAINT MARYS 15 1,1,Closed,11.0,5.6,1.04,YES,YES,13.2,2.22,11.0,-1.22,5.6,Cubic,19575,SAINT MARYS 15,11.0,4.619156015
Ohio River,370552,NG (Natural Gas),TRENTON 42 6,1,Closed,113.87,57.96,1.0205,YES,YES,136.64,49.69,113.87,-12.64,57.96,Cubic,19576,TRENTON 42,113.87,5.536988686
Ohio River,370562,NG (Natural Gas),TRENTON 42 7,1,Closed,113.87,57.96,1.0205,YES,YES,136.64,15.77,113.87,-12.64,57.96,Cubic,19576,TRENTON 42,113.87,5.45487106
Ohio River,370572,NG (Natural Gas),TRENTON 42 8,1,Closed,113.87,57.96,1.0205,YES,YES,136.64,32.9,113.87,-12.64,57.96,Cubic,19576,TRENTON 42,113.87,5.405553526
Ohio River,370582,NG (Natural Gas),TRENTON 42 9,1,Closed,113.87,57.96,1.0205,YES,YES,136.64,14.34,113.87,-12.64,57.96,Cubic,19576,TRENTON 42,113.87,5.373922224
Ohio River,370592,NG (Natural Gas),TRENTON 42 10,1,Closed,113.87,57.96,1.0205,YES,YES,136.64,55.07,113.87,-12.64,57.96,Cubic,19576,TRENTON 42,113.87,5.732098326
Ohio River,370602,NG (Natural Gas),TRENTON 42 11,1,Closed,113.87,57.96,1.0205,YES,YES,136.64,12.96,113.87,-12.64,57.96,Cubic,19576,TRENTON 42,113.87,5.476892822
Ohio River,370632,NG (Natural Gas),GREENVILLE 62 1,4,Closed,59.0,-0.61,1.044,YES,YES,70.8,16.66,59.0,-6.55,30.03,Cubic,19577,GREENVILLE 62,59.0,5.00422226
Ohio River,370632,NG (Natural Gas),GREENVILLE 62 1,3,Closed,59.0,-0.61,1.044,YES,YES,70.8,21.03,59.0,-6.55,30.03,Cubic,19577,GREENVILLE 62,59.0,4.990230559
Ohio River,370632,NG (Natural Gas),GREENVILLE 62 1,2,Closed,59.0,-0.61,1.044,YES,YES,70.8,19.3,59.0,-6.55,30.03,Cubic,19577,GREENVILLE 62,59.0,5.028640861
Ohio River,370632,NG (Natural Gas),GREENVILLE 62 1,1,Closed,59.0,-0.61,1.044,YES,YES,70.8,18.45,59.0,-6.55,30.03,Cubic,19577,GREENVILLE 62,59.0,4.908238969
Ohio River,370672,DFO (Distillate Fuel Oil),COLUMBUS 99 1,2,Open,0.0,0.0,1.04,YES,YES,1.68,0.47,1.4,-0.17,0.65,Cubic,19578,COLUMBUS 99,1.4,0.0
Ohio River,370672,DFO (Distillate Fuel Oil),COLUMBUS 99 1,1,Open,0.0,0.0,1.04,YES,YES,1.68,0.25,1.4,-0.17,0.65,Cubic,19578,COLUMBUS 99,1.4,0.0
Ohio River,370712,BIT (Bituminous Coal),MIAMISBURG 6 3,1,Closed,69.0,24.75,1.052,YES,YES,82.8,13.24,69.0,-8.42,32.15,Cubic,19579,MIAMISBURG 6,69.0,8.920575693
Ohio River,370722,BIT (Bituminous Coal),MIAMISBURG 6 4,1,Closed,69.0,19.78,1.052,YES,YES,82.8,22.64,69.0,-8.42,32.15,Cubic,19579,MIAMISBURG 6,69.0,8.801480796
Ohio River,370732,BIT (Bituminous Coal),MIAMISBURG 6 5,1,Closed,69.0,25.03,1.052,YES,YES,82.8,11.05,69.0,-8.42,32.15,Cubic,19579,MIAMISBURG 6,69.0,8.779810141
Ohio River,370742,BIT (Bituminous Coal),MIAMISBURG 6 6,1,Closed,69.0,20.11,1.052,YES,YES,82.8,10.16,69.0,-8.42,32.15,Cubic,19579,MIAMISBURG 6,69.0,8.713156003
Ohio River,370752,BIT (Bituminous Coal),MIAMISBURG 6 7,1,Closed,69.0,18.06,1.052,YES,YES,82.8,11.4,69.0,-8.42,32.15,Cubic,19579,MIAMISBURG 6,69.0,8.654477262
Ohio River,370812,BIT (Bituminous Coal),BRILLIANT 4,1,Closed,220.37,292.09,1.044,YES,YES,752.16,220.37,626.8,-76.47,292.09,Cubic,19580,BRILLIANT,626.8,28.14850299
Ohio River,370822,BIT (Bituminous Coal),BRILLIANT 5,1,Open,0.0,0.0,1.044,YES,YES,752.16,260.09,626.8,-76.47,292.09,Cubic,19580,BRILLIANT,626.8,0.0
Ohio River,370832,BIT (Bituminous Coal),BRILLIANT 6,1,Closed,189.98,292.09,1.044,YES,YES,752.16,80.78,626.8,-76.47,292.09,Cubic,19580,BRILLIANT,626.8,25.32720105
Ohio River,370892,NG (Natural Gas),HAMILTON 21 4,1,Closed,27.65,-3.07,1.04,YES,YES,33.18,3.21,27.65,-3.07,14.07,Cubic,19581,HAMILTON 21,27.65,4.704706524
Ohio River,370902,NG (Natural Gas),HAMILTON 21 5,1,Closed,27.65,-3.07,1.04,YES,YES,33.18,13.1,27.65,-3.07,14.07,Cubic,19581,HAMILTON 21,27.65,4.790189692
Ohio River,370922,NG (Natural Gas),HAMILTON 21 7,1,Closed,27.65,12.58,1.0245,YES,YES,33.18,5.69,27.65,-3.07,14.07,Cubic,19581,HAMILTON 21,27.65,4.741273461
Ohio River,370922,NG (Natural Gas),HAMILTON 21 7,2,Closed,27.65,12.58,1.0245,YES,YES,33.18,5.43,27.65,-3.07,14.07,Cubic,19581,HAMILTON 21,27.65,4.715299254
Ohio River,370952,SUN (Solar),SPRINGFIELD 54 1,1,Open,0.0,0.0,1.04,YES,YES,1.8,0.51,1.5,0.0,0.0,Cubic,19582,SPRINGFIELD 54,1.5,
Ohio River,370982,SUN (Solar),CEDARVILLE 3 2,1,Closed,1.8,0.0,1.012,YES,YES,2.16,0.35,1.8,0.0,0.0,Cubic,19583,CEDARVILLE 3,1.8,
Ohio River,370992,SUN (Solar),CEDARVILLE 3 3,1,Closed,1.1,0.0,1.012,YES,YES,1.32,0.37,1.1,0.0,0.0,Cubic,19583,CEDARVILLE 3,1.1,
Ohio River,371032,DFO (Distillate Fuel Oil),COLUMBUS 100 2,1,Open,0.0,0.0,1.04,YES,YES,2.4,0.22,2.0,-0.24,0.93,Cubic,19584,COLUMBUS 100,2.0,0.0
Ohio River,371052,WND (Wind),RUSSELLS POINT 1,1,Closed,3.4,0.72,1.04,YES,YES,4.08,1.27,3.4,-0.49,0.72,Cubic,19585,RUSSELLS POINT,3.4,
Ohio River,371072,DFO (Distillate Fuel Oil),WOODSFIELD 3 1,3,Closed,1.3,0.61,1.04,YES,YES,1.56,0.36,1.3,-0.16,0.61,Cubic,19586,WOODSFIELD 3,1.3,0.0335
Ohio River,371072,DFO (Distillate Fuel Oil),WOODSFIELD 3 1,2,Closed,1.3,0.61,1.04,YES,YES,1.56,0.29,1.3,-0.16,0.61,Cubic,19586,WOODSFIELD 3,1.3,0.035
Ohio River,371072,DFO (Distillate Fuel Oil),WOODSFIELD 3 1,1,Closed,1.3,0.61,1.04,YES,YES,1.56,0.24,1.3,-0.16,0.61,Cubic,19586,WOODSFIELD 3,1.3,0.0365
Ohio River,371072,DFO (Distillate Fuel Oil),WOODSFIELD 3 1,6,Open,0.0,0.0,1.04,YES,YES,1.56,0.46,1.3,-0.16,0.61,Cubic,19586,WOODSFIELD 3,1.3,0.0
Ohio River,371072,DFO (Distillate Fuel Oil),WOODSFIELD 3 1,5,Open,0.0,0.0,1.04,YES,YES,1.56,0.55,1.3,-0.16,0.61,Cubic,19586,WOODSFIELD 3,1.3,0.0
Ohio River,371072,DFO (Distillate Fuel Oil),WOODSFIELD 3 1,4,Open,0.0,0.0,1.04,YES,YES,1.56,0.48,1.3,-0.16,0.61,Cubic,19586,WOODSFIELD 3,1.3,0.0
Ohio River,371132,NG (Natural Gas),MOUNT STERLING 7 5,1,Closed,94.0,34.06,1.051,YES,YES,112.8,43.05,94.0,-10.43,47.85,Cubic,19587,MOUNT STERLING 7,94.0,5.48298573
Ohio River,371142,NG (Natural Gas),MOUNT STERLING 7 6,1,Closed,94.0,22.19,1.051,YES,YES,112.8,46.19,94.0,-10.43,47.85,Cubic,19587,MOUNT STERLING 7,94.0,5.475702849
Ohio River,371152,NG (Natural Gas),MOUNT STERLING 7 7,1,Closed,94.0,29.48,1.051,YES,YES,112.8,15.85,94.0,-10.43,47.85,Cubic,19587,MOUNT STERLING 7,94.0,5.29766537
Ohio River,371162,NG (Natural Gas),MOUNT STERLING 7 8,1,Closed,94.0,38.59,1.051,YES,YES,112.8,30.29,94.0,-10.43,47.85,Cubic,19587,MOUNT STERLING 7,94.0,5.251308901
Ohio River,371172,NG (Natural Gas),MOUNT STERLING 7 9,1,Closed,94.0,22.56,1.051,YES,YES,112.8,33.52,94.0,-10.43,47.85,Cubic,19587,MOUNT STERLING 7,94.0,5.381811205
Ohio River,371182,NG (Natural Gas),MOUNT STERLING 7 10,1,Closed,94.0,28.38,1.051,YES,YES,112.8,35.39,94.0,-10.43,47.85,Cubic,19587,MOUNT STERLING 7,94.0,5.293923926
Ohio River,371222,BIT (Bituminous Coal),DOVER 33 2,2,Closed,13.75,-1.68,1.043,YES,YES,16.5,3.29,13.75,-1.68,6.41,Cubic,19588,DOVER 33,13.75,8.1000481
Ohio River,371222,BIT (Bituminous Coal),DOVER 33 2,1,Closed,13.75,-1.68,1.043,YES,YES,16.5,1.52,13.75,-1.68,6.41,Cubic,19588,DOVER 33,13.75,8.10105364
Ohio River,371282,DFO (Distillate Fuel Oil),SHADYSIDE 2 2,1,Open,0.0,0.0,1.04,YES,YES,3.0,1.2,2.5,-0.3,1.16,Cubic,19589,SHADYSIDE 2,2.5,0.0
Ohio River,371292,DFO (Distillate Fuel Oil),SHADYSIDE 2 3,2,Open,0.0,0.0,1.04,YES,YES,3.0,1.07,2.5,-0.3,1.16,Cubic,19589,SHADYSIDE 2,2.5,0.0
Ohio River,371292,DFO (Distillate Fuel Oil),SHADYSIDE 2 3,1,Open,0.0,0.0,1.04,YES,YES,3.0,1.21,2.5,-0.3,1.16,Cubic,19589,SHADYSIDE 2,2.5,0.0
Ohio River,371322,DFO (Distillate Fuel Oil),STRATTON 2 1,5,Open,0.0,0.0,1.04,YES,YES,3.0,1.13,2.5,-0.3,1.16,Cubic,19590,STRATTON 2,2.5,0.0
Ohio River,371322,DFO (Distillate Fuel Oil),STRATTON 2 1,4,Open,0.0,0.0,1.04,YES,YES,3.0,0.63,2.5,-0.3,1.16,Cubic,19590,STRATTON 2,2.5,0.0
Ohio River,371322,DFO (Distillate Fuel Oil),STRATTON 2 1,3,Open,0.0,0.0,1.04,YES,YES,3.0,0.36,2.5,-0.3,1.16,Cubic,19590,STRATTON 2,2.5,0.0
Ohio River,371322,DFO (Distillate Fuel Oil),STRATTON 2 1,2,Open,0.0,0.0,1.04,YES,YES,3.0,0.43,2.5,-0.3,1.16,Cubic,19590,STRATTON 2,2.5,0.0
Ohio River,371322,DFO (Distillate Fuel Oil),STRATTON 2 1,1,Open,0.0,0.0,1.04,YES,YES,3.0,0.51,2.5,-0.3,1.16,Cubic,19590,STRATTON 2,2.5,0.0
Ohio River,371342,DFO (Distillate Fuel Oil),ABERDEEN 9 1,4,Closed,2.7,1.26,1.0405,YES,YES,3.24,0.69,2.7,-0.33,1.26,Cubic,19591,ABERDEEN 9,2.7,0.073
Ohio River,371342,DFO (Distillate Fuel Oil),ABERDEEN 9 1,3,Closed,2.7,1.26,1.0405,YES,YES,3.24,1.09,2.7,-0.33,1.26,Cubic,19591,ABERDEEN 9,2.7,0.081
Ohio River,371342,DFO (Distillate Fuel Oil),ABERDEEN 9 1,2,Closed,2.7,1.26,1.0405,YES,YES,3.24,0.9,2.7,-0.33,1.26,Cubic,19591,ABERDEEN 9,2.7,0.0865
Ohio River,371342,DFO (Distillate Fuel Oil),ABERDEEN 9 1,1,Closed,2.7,1.26,1.0405,YES,YES,3.24,0.63,2.7,-0.33,1.26,Cubic,19591,ABERDEEN 9,2.7,0.075
Ohio River,371372,NG (Natural Gas),HAMILTON 22 2,1,Closed,32.0,-3.55,1.01,YES,YES,38.4,7.81,32.0,-3.55,16.29,Cubic,19592,HAMILTON 22,32.0,4.782044148
Ohio River,371412,NG (Natural Gas),MONROE 30 3,1,Closed,58.25,25.24,1.0045,YES,YES,69.9,12.44,58.25,-6.47,29.65,Cubic,19593,MONROE 30,58.25,4.904109589
Ohio River,371422,NG (Natural Gas),MONROE 30 4,1,Closed,58.25,23.36,1.0045,YES,YES,69.9,7.0,58.25,-6.47,29.65,Cubic,19593,MONROE 30,58.25,4.954676953
Ohio River,371452,DFO (Distillate Fuel Oil),VERSAILLES 8 1,3,Open,0.0,0.0,1.04,YES,YES,2.16,0.26,1.8,-0.22,0.84,Cubic,19594,VERSAILLES 8,1.8,0.0
Ohio River,371452,DFO (Distillate Fuel Oil),VERSAILLES 8 1,2,Open,0.0,0.0,1.04,YES,YES,2.16,0.79,1.8,-0.22,0.84,Cubic,19594,VERSAILLES 8,1.8,0.0
Ohio River,371452,DFO (Distillate Fuel Oil),VERSAILLES 8 1,1,Open,0.0,0.0,1.04,YES,YES,2.16,0.61,1.8,-0.22,0.84,Cubic,19594,VERSAILLES 8,1.8,0.0
Ohio River,371492,BIT (Bituminous Coal),BEVERLY 12 3,1,Closed,205.06,60.74,1.039,YES,YES,367.06,53.83,305.88,-37.32,142.54,Cubic,19595,BEVERLY 12,305.88,15.49742078
Ohio River,371502,BIT (Bituminous Coal),BEVERLY 12 4,1,Closed,216.65,60.74,1.039,YES,YES,367.06,82.8,305.88,-37.32,142.54,Cubic,19595,BEVERLY 12,305.88,15.59434968
Ohio River,371512,BIT (Bituminous Coal),BEVERLY 12 5,1,Closed,207.06,60.74,1.039,YES,YES,367.06,58.83,305.88,-37.32,142.54,Cubic,19595,BEVERLY 12,305.88,14.87607618
Ohio River,371522,BIT (Bituminous Coal),BEVERLY 12 6,1,Closed,165.6,60.74,1.039,YES,YES,367.06,72.07,305.88,-37.32,142.54,Cubic,19595,BEVERLY 12,305.88,15.00116741
Ohio River,371532,BIT (Bituminous Coal),BEVERLY 12 7,1,Open,0.0,0.0,1.039,YES,YES,367.06,132.77,305.88,-37.32,142.54,Cubic,19595,BEVERLY 12,305.88,0.0
Ohio Lake Erie,381532,DFO (Distillate Fuel Oil),AVON LAKE 3 2,1,Closed,29.0,13.51,1.04,YES,YES,34.8,8.89,29.0,-3.54,13.51,Cubic,20261,AVON LAKE 3,29.0,0.847
Ohio Lake Erie,381552,NG (Natural Gas),GREEN SPRINGS 2 1,1,Closed,24.75,12.6,1.04,YES,YES,29.7,2.87,24.75,-2.75,12.6,Cubic,20262,GREEN SPRINGS 2,24.75,4.725236262
Ohio Lake Erie,381562,NG (Natural Gas),GREEN SPRINGS 2 2,1,Closed,24.75,12.6,1.04,YES,YES,29.7,10.65,24.75,-2.75,12.6,Cubic,20262,GREEN SPRINGS 2,24.75,4.69326771
Ohio Lake Erie,381602,NG (Natural Gas),CLEVELAND 78 2,1,Closed,16.0,8.14,1.04,YES,YES,19.2,7.88,16.0,-1.78,8.14,Cubic,20263,CLEVELAND 78,16.0,4.6697787
Ohio Lake Erie,381612,NG (Natural Gas),CLEVELAND 78 3,1,Closed,16.0,8.14,1.04,YES,YES,19.2,3.19,16.0,-1.78,8.14,Cubic,20263,CLEVELAND 78,16.0,4.65300727
Ohio Lake Erie,381652,DFO (Distillate Fuel Oil),STRYKER 2 2,1,Closed,19.0,8.85,1.04,YES,YES,22.8,9.45,19.0,-2.32,8.85,Cubic,20264,STRYKER 2,19.0,0.6635
Ohio Lake Erie,381712,NG (Natural Gas),LORAIN 6 5,1,Closed,85.0,43.26,1.0285,YES,YES,102.0,31.18,85.0,-9.44,43.26,Cubic,20265,LORAIN 6,85.0,5.114463177
Ohio Lake Erie,381722,NG (Natural Gas),LORAIN 6 6,1,Closed,85.0,43.26,1.0285,YES,YES,102.0,40.43,85.0,-9.44,43.26,Cubic,20265,LORAIN 6,85.0,5.338865837
Ohio Lake Erie,381732,NG (Natural Gas),LORAIN 6 7,1,Closed,85.0,43.26,1.0285,YES,YES,102.0,36.06,85.0,-9.44,43.26,Cubic,20265,LORAIN 6,85.0,5.366116296
Ohio Lake Erie,381742,NG (Natural Gas),LORAIN 6 8,1,Closed,85.0,43.26,1.0285,YES,YES,102.0,31.11,85.0,-9.44,43.26,Cubic,20265,LORAIN 6,85.0,5.121498794
Ohio Lake Erie,381752,NG (Natural Gas),LORAIN 6 9,1,Closed,85.0,43.26,1.0285,YES,YES,102.0,42.21,85.0,-9.44,43.26,Cubic,20265,LORAIN 6,85.0,5.299863255
Ohio Lake Erie,381782,WND (Wind),VAN WERT 4 1,1,Closed,4.5,0.96,1.04,YES,YES,5.4,1.39,4.5,-0.65,0.96,Cubic,20266,VAN WERT 4,4.5,
Ohio Lake Erie,381842,BIT (Bituminous Coal),AVON LAKE 4 5,1,Open,0.0,0.0,1.04,YES,YES,459.6,150.47,383.0,-46.73,178.48,Cubic,20267,AVON LAKE 4,383.0,0.0
Ohio Lake Erie,381852,BIT (Bituminous Coal),AVON LAKE 4 6,1,Closed,208.67,178.48,1.04,YES,YES,459.6,92.46,383.0,-46.73,178.48,Cubic,20267,AVON LAKE 4,383.0,18.03444505
Ohio Lake Erie,381892,NG (Natural Gas),NAPOLEON 3 2,1,Closed,24.75,-1.79,1.036,YES,YES,29.7,7.49,24.75,-2.75,12.6,Cubic,20268,NAPOLEON 3,24.75,4.714044628
Ohio Lake Erie,381892,NG (Natural Gas),NAPOLEON 3 2,2,Closed,24.75,-1.79,1.036,YES,YES,29.7,10.47,24.75,-2.75,12.6,Cubic,20268,NAPOLEON 3,24.75,4.71859925
Ohio Lake Erie,381922,NG (Natural Gas),MANSFIELD 21 2,1,Open,0.0,0.0,1.04,YES,YES,1.41,0.22,1.17,-0.13,0.6,Cubic,20269,MANSFIELD 21,1.17,0.0
Ohio Lake Erie,381932,NG (Natural Gas),MANSFIELD 21 3,1,Open,0.0,0.0,1.04,YES,YES,1.41,0.24,1.17,-0.13,0.6,Cubic,20269,MANSFIELD 21,1.17,0.0
Ohio Lake Erie,381952,NG (Natural Gas),MANSFIELD 21 5,1,Open,0.0,0.0,1.04,YES,YES,1.41,0.19,1.17,-0.13,0.6,Cubic,20269,MANSFIELD 21,1.17,0.0
Ohio Lake Erie,381962,NG (Natural Gas),MANSFIELD 21 6,1,Open,0.0,0.0,1.04,YES,YES,1.41,0.13,1.17,-0.13,0.6,Cubic,20269,MANSFIELD 21,1.17,0.0
Ohio Lake Erie,382032,NG (Natural Gas),CONVOY 2 4,1,Closed,198.0,78.71,1.043,YES,YES,237.6,82.5,198.0,-21.98,100.78,Cubic,20270,CONVOY 2,198.0,6.621342513
Ohio Lake Erie,382042,NG (Natural Gas),CONVOY 2 5,1,Closed,198.0,78.71,1.043,YES,YES,237.6,48.49,198.0,-21.98,100.78,Cubic,20270,CONVOY 2,198.0,6.490918709
